start,end,today,activity,chef_code,a7,a7b,chef_on_time,chef_late_min,chef_know1,chef_know2,chef_know3,chef_know4,chef_duty1,chef_duty2,chef_duty3,chef_duty4,chef_duty5,chef_duty6,chef_duty7,chef_duty8,chef_obed,chef_client,chef_obed2,coll_act_prior_vote,coll_act_prior_1,coll_act_prior_rel_1,coll_act_prior_2,coll_act_prior_rel_2,coll_act_prior_3,coll_act_prior_rel_3,coll_act_prior_4,coll_act_prior_rel_4,coll_act_prior_5,coll_act_prior_rel_5,coll_act_prior_6,coll_act_prior_rel_6,coll_act_prior_7,coll_act_prior_rel_7,coll_act_prior_8,coll_act_prior_rel_8,key,person1_need,person2_need,person3_need,person4_need,person5_need,person6_need,person7_need,person8_need,person9_need,person10_know,person10_showname,person10_realname,person10_job,person10_edu,person10_need,person11_need,person12_need,person13_need,person14_need,person15_need,coll_act_prior,coll_act_prior_rel,person1_know,person1_showname,person1_realname,person1_job,person1_edu,person2_know,person2_showname,person2_realname,person2_job,person2_edu,person3_know,person3_showname,person3_realname,person3_job,person3_edu,person4_know,person4_showname,person4_realname,person4_job,person4_edu,person5_know,person5_showname,person5_realname,person5_job,person5_edu,person6_know,person6_showname,person6_realname,person6_job,person6_edu,person7_know,person7_showname,person7_realname,person7_job,person7_edu,person8_know,person8_showname,person8_realname,person8_job,person8_edu,person9_know,person9_showname,person9_realname,person9_job,person9_edu,person11_know,person11_showname,person11_realname,person11_job,person11_edu,person12_know,person12_showname,person12_realname,person12_job,person12_edu,person13_know,person13_showname,person13_realname,person13_job,person13_edu,person14_know,person14_showname,person14_realname,person14_job,person14_edu,person15_know,person15_showname,person15_realname,person15_job,person15_edu
2019-10-07 06:14:09,2019-10-07 07:11:35,2019-10-07,4,52754,524,524,1,,4,6,7,10,2,0,0,0,3,2,0,1,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:e600298f-7860-4b09-9410-6331dda44c5a/R2[1],3.0,2.0,,2.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,,25.0,,3.0,,2.0,,,,,,0,0.0,,0.0,,0,0.0,,4.0,2.0,0,1.0,,,,0,0.0,,15.0,,1,,1.0,9.0,3.0,0.0,0.0,,4.0,,0.0,0.0,,4.0,,0.0,0.0,,4.0,,0.0,0.0,,4.0,3.0,0.0,1.0,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,
2019-10-07 06:14:09,2019-10-07 07:11:35,2019-10-07,4,52754,525,525,1,,4,6,7,10,2,0,0,0,3,2,0,1,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:e600298f-7860-4b09-9410-6331dda44c5a/R2[2],2.0,,2.0,2.0,,1.0,2.0,1.0,2.0,0.0,0.0,,4.0,2.0,2.0,2.0,1.0,,,,,,0,0.0,,0.0,,0,1.0,,,,0,0.0,,4.0,,0,0.0,,0.0,,0,1.0,,,,0.0,0.0,,0.0,,0.0,0.0,,4.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,,,,,
2019-10-07 06:14:09,2019-10-07 07:11:35,2019-10-07,4,52754,526,526,1,,4,6,7,10,2,0,0,0,3,2,0,1,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:e600298f-7860-4b09-9410-6331dda44c5a/R2[3],3.0,3.0,2.0,3.0,2.0,3.0,,,1.0,1.0,,1.0,17.0,4.0,3.0,1.0,,,,,,,1,,1.0,9.0,3.0,1,,1.0,9.0,3.0,1,,1.0,8.0,3.0,1,,1.0,17.0,4.0,1,,1.0,6.0,3.0,1.0,,1.0,8.0,3.0,0.0,1.0,,,,0.0,1.0,,,,0.0,0.0,,,,0.0,0.0,,4.0,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-10-07 06:14:09,2019-10-07 07:11:35,2019-10-07,4,52754,527,527,1,,4,6,7,10,2,0,0,0,3,2,0,1,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:e600298f-7860-4b09-9410-6331dda44c5a/R2[4],1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,0.0,0.0,,,,1.0,2.0,2.0,,,,,,1,,1.0,0.0,,1,,1.0,4.0,3.0,0,0.0,,4.0,,1,,1.0,8.0,2.0,1,,1.0,23.0,,0.0,0.0,,0.0,,1.0,,1.0,4.0,,0.0,0.0,,0.0,,0.0,1.0,,,,1.0,,1.0,4.0,,1.0,,1.0,7.0,,,,,,,,,,,,,,,,
2019-10-07 06:14:09,2019-10-07 07:11:35,2019-10-07,4,52754,528,528,1,,4,6,7,10,2,0,0,0,3,2,0,1,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:e600298f-7860-4b09-9410-6331dda44c5a/R2[5],2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,4.0,3.0,1.0,2.0,2.0,,,,,,1,,0.0,4.0,3.0,1,,1.0,0.0,,1,,1.0,0.0,3.0,0,0.0,,4.0,,1,,1.0,15.0,3.0,1.0,,1.0,0.0,,1.0,,1.0,4.0,,0.0,0.0,,4.0,,0.0,0.0,,15.0,3.0,1.0,,1.0,4.0,,1.0,,1.0,9.0,3.0,,,,,,,,,,,,,,,
2019-10-07 08:39:23,2019-10-07 09:31:09,2019-10-07,4,53085,529,529,1,,8,5,5,8,2,1,0,0,2,2,0,0,1.0,3.0,1,4,,,,,,,,,,,,,,,,,uuid:e35db3e3-1f85-4650-95c9-25d270b79977/R2[1],2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,,0.0,9.0,4.0,3.0,1.0,1.0,,,,,,1,,1.0,4.0,,1,,0.0,6.0,,1,,0.0,0.0,3.0,1,,1.0,17.0,3.0,1,,0.0,14.0,,1.0,,0.0,4.0,,1.0,,0.0,4.0,3.0,1.0,,1.0,1.0,4.0,1.0,,0.0,4.0,,1.0,,1.0,6.0,,1.0,,0.0,12.0,,,,,,,,,,,,,,,,
2019-09-23 07:13:20,2019-09-23 07:31:52,2019-09-23,4,53072,530,530,1,,6,4,3,10,1,0,0,0,3,2,0,1,3.0,3.0,2,1,,,,,,,,,,,,,,,,,uuid:95920908-b816-441b-8733-7878ea1de562/R2[1],1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,1.0,8.0,2.0,1.0,1.0,1.0,,,,,,1,,1.0,4.0,2.0,1,,1.0,0.0,3.0,1,,1.0,12.0,2.0,1,,1.0,0.0,2.0,1,,1.0,0.0,3.0,1.0,,1.0,17.0,4.0,1.0,,1.0,14.0,,1.0,,1.0,8.0,2.0,1.0,,1.0,17.0,3.0,1.0,,1.0,8.0,2.0,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,
2019-10-07 08:39:23,2019-10-07 09:31:09,2019-10-07,4,53085,531,531,1,,8,5,5,8,2,1,0,0,2,2,0,0,1.0,3.0,1,4,,,,,,,,,,,,,,,,,uuid:e35db3e3-1f85-4650-95c9-25d270b79977/R2[2],1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,,5.0,3.0,2.0,1.0,1.0,,,,,,1,,0.0,8.0,2.0,0,0.0,,4.0,,1,,0.0,25.0,2.0,1,,0.0,18.0,3.0,1,,0.0,5.0,3.0,0.0,0.0,,8.0,3.0,1.0,,0.0,15.0,,1.0,,1.0,8.0,,1.0,,1.0,8.0,3.0,1.0,,1.0,8.0,0.0,1.0,,1.0,0.0,,,,,,,,,,,,,,,,
2019-10-07 08:39:23,2019-10-07 09:31:09,2019-10-07,4,53085,532,532,1,,8,5,5,8,2,1,0,0,2,2,0,0,1.0,3.0,1,4,,,,,,,,,,,,,,,,,uuid:e35db3e3-1f85-4650-95c9-25d270b79977/R2[3],,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,8.0,,1.0,1.0,,,,,,,0,1.0,,,,1,,0.0,11.0,,1,,0.0,8.0,,0,1.0,,,,1,,0.0,8.0,2.0,1.0,,0.0,4.0,,1.0,,1.0,8.0,,1.0,,0.0,11.0,,1.0,,0.0,18.0,,1.0,,1.0,23.0,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-10-21 06:49:34,2019-10-21 07:15:18,2019-10-21,4,52910,533,533,1,,6,9,5,10,2,0,2,3,2,3,2,2,3.0,2.0,-2,4,,,,,,,,,,,,,,,,,uuid:3bc951d4-0a82-4878-b871-a28e9f425743/R2[1],1.0,4.0,,1.0,2.0,,3.0,3.0,3.0,1.0,,1.0,8.0,3.0,2.0,2.0,4.0,,,,,,1,,0.0,14.0,0.0,1,,0.0,1.0,4.0,0,1.0,,,,1,,1.0,0.0,4.0,0,0.0,,23.0,3.0,0.0,1.0,,,,0.0,0.0,,15.0,3.0,0.0,0.0,,5.0,3.0,1.0,,1.0,17.0,3.0,0.0,0.0,,5.0,,1.0,,1.0,17.0,3.0,,,,,,,,,,,,,,,
2019-10-07 06:14:09,2019-10-07 07:11:35,2019-10-07,4,52754,534,534,1,,4,6,7,10,2,0,0,0,3,2,0,1,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:e600298f-7860-4b09-9410-6331dda44c5a/R2[6],2.0,1.0,2.0,,2.0,1.0,2.0,1.0,3.0,0.0,1.0,,,,,2.0,,,,,,,0,0.0,,,,1,,0.0,,,0,0.0,,,,0,1.0,,,,0,0.0,,8.0,,0.0,0.0,,25.0,,0.0,0.0,,4.0,,0.0,0.0,,,,0.0,0.0,,4.0,3.0,1.0,,1.0,25.0,,,,,,,,,,,,,,,,,,,,,
2019-09-16 06:59:18,2019-09-16 07:22:37,2019-09-16,4,53646,535,535,1,,3,6,3,8,0,1,2,0,2,1,0,1,1.0,3.0,2,3,,,,,,,,,,,,,,,,,uuid:39e73a45-a4f3-4b1d-93d0-f72d769ed465/R2[1],3.0,,2.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,,1,,1.0,0.0,2.0,0,1.0,,,,0,0.0,,12.0,3.0,1,,1.0,0.0,3.0,0,1.0,,,,0.0,1.0,,,,1.0,,1.0,0.0,2.0,1.0,,1.0,25.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16 06:59:18,2019-09-16 07:22:37,2019-09-16,4,53646,536,536,1,,3,6,3,8,0,1,2,0,2,1,0,1,1.0,3.0,2,3,,,,,,,,,,,,,,,,,uuid:39e73a45-a4f3-4b1d-93d0-f72d769ed465/R2[2],2.0,,1.0,,1.0,,2.0,,2.0,0.0,1.0,,,,,2.0,2.0,,,,,,1,,1.0,17.0,3.0,0,1.0,,,,1,,1.0,,2.0,0,1.0,,,,1,,0.0,0.0,2.0,0.0,1.0,,,,1.0,,1.0,0.0,3.0,0.0,1.0,,,,1.0,,1.0,0.0,,1.0,,0.0,25.0,3.0,1.0,,1.0,0.0,3.0,,,,,,,,,,,,,,,
2019-10-07 06:39:22,2019-10-07 07:18:14,2019-10-07,4,53861,537,537,1,,3,7,1,8,0,1,1,0,3,2,1,0,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:0417fe4d-dbce-4775-8f90-12ae4728e54e/R2[1],,2.0,,,1.0,2.0,,,,0.0,1.0,,,,,2.0,1.0,,,,,,0,1.0,,,,1,,1.0,11.0,3.0,0,1.0,,,,0,1.0,,,,1,,1.0,0.0,2.0,1.0,,1.0,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,21.0,3.0,1.0,,1.0,0.0,,,,,,,,,,,,,,,,
2019-10-07 06:39:22,2019-10-07 07:18:14,2019-10-07,4,53861,538,538,1,,3,7,1,8,0,1,1,0,3,2,1,0,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:0417fe4d-dbce-4775-8f90-12ae4728e54e/R2[2],2.0,3.0,,1.0,2.0,2.0,3.0,2.0,,0.0,1.0,,,,,,2.0,,,,,,1,,1.0,17.0,,1,,1.0,9.0,4.0,0,1.0,,,,1,,1.0,0.0,,1,,1.0,17.0,2.0,1.0,,1.0,0.0,,1.0,,1.0,9.0,,1.0,,1.0,0.0,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,24.0,3.0,,,,,,,,,,,,,,,
2019-08-19 07:14:05,2019-08-19 08:04:49,2019-08-19,4,53987,539,539,3,35.0,4,5,5,5,1,1,1,1,3,0,3,3,1.0,4.0,0,0,,,,,,,,,,,,,,,,,uuid:31509d65-9805-4ea6-9eb3-da1e8da63aea/R2[1],1.0,1.0,5.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,,1.0,15.0,3.0,2.0,1.0,4.0,,,,,,1,,1.0,0.0,2.0,1,,1.0,17.0,2.0,1,,1.0,9.0,4.0,1,,1.0,0.0,,1,,1.0,15.0,3.0,1.0,,1.0,9.0,3.0,1.0,,1.0,4.0,3.0,1.0,,1.0,9.0,4.0,1.0,,1.0,4.0,4.0,1.0,,1.0,6.0,3.0,1.0,,0.0,17.0,4.0,,,,,,,,,,,,,,,
2019-10-07 06:39:22,2019-10-07 07:18:14,2019-10-07,4,53861,540,540,1,,3,7,1,8,0,1,1,0,3,2,1,0,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:0417fe4d-dbce-4775-8f90-12ae4728e54e/R2[3],3.0,2.0,2.0,2.0,,,3.0,,,1.0,,1.0,23.0,2.0,2.0,,2.0,,,,,,1,,1.0,4.0,3.0,1,,1.0,0.0,2.0,1,,1.0,4.0,2.0,1,,1.0,15.0,2.0,0,1.0,,,,0.0,1.0,,,,1.0,,1.0,28.0,3.0,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,5.0,3.0,,,,,,,,,,,,,,,
2019-08-19 07:14:05,2019-08-19 08:04:49,2019-08-19,4,53987,541,541,3,35.0,4,5,5,5,1,1,1,1,3,0,3,3,1.0,4.0,0,0,,,,,,,,,,,,,,,,,uuid:31509d65-9805-4ea6-9eb3-da1e8da63aea/R2[2],2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,4.0,,1.0,1.0,1.0,,,,,,1,,1.0,4.0,3.0,1,,1.0,4.0,3.0,1,,1.0,4.0,3.0,1,,1.0,4.0,3.0,0,0.0,,9.0,2.0,1.0,,1.0,4.0,2.0,1.0,,1.0,4.0,2.0,1.0,,1.0,0.0,2.0,1.0,,1.0,0.0,3.0,1.0,,0.0,0.0,3.0,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,
2019-08-18 21:15:55,2019-08-18 21:43:54,2019-08-19,4,54292,542,542,2,,6,8,5,9,1,0,0,0,3,3,3,1,3.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:5b18ca85-3180-4ad8-ad18-5c8e5a87170e/R2[1],2.0,1.0,2.0,,2.0,3.0,3.0,3.0,4.0,1.0,,1.0,12.0,2.0,2.0,2.0,2.0,,,,,,1,,1.0,18.0,,1,,1.0,0.0,2.0,1,,1.0,0.0,2.0,0,1.0,,,,1,,0.0,4.0,,1.0,,1.0,12.0,3.0,1.0,,1.0,24.0,3.0,1.0,,1.0,5.0,3.0,1.0,,1.0,9.0,4.0,1.0,,0.0,0.0,,1.0,,1.0,3.0,0.0,,,,,,,,,,,,,,,
2019-08-12 09:23:25,2019-08-12 10:23:43,2019-08-12,4,52247,543,543,2,,5,6,3,7,1,2,1,0,3,3,0,2,1.0,3.0,-2,3,,,,,,,,,,,,,,,,,uuid:2e66254a-eeab-455d-9241-7975d0cb3b70/G4-R2[5],2.0,2.0,2.0,3.0,,2.0,2.0,1.0,,0.0,1.0,,,,,,,,,,,,1,,1.0,24.0,2.0,1,,1.0,4.0,3.0,1,,1.0,9.0,4.0,1,,1.0,9.0,3.0,0,1.0,,,,1.0,,1.0,21.0,3.0,1.0,,1.0,0.0,3.0,0.0,0.0,,0.0,2.0,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-10-14 07:25:43,2019-10-14 07:56:09,2019-10-14,4,54445,544,544,1,,5,5,2,7,0,0,1,0,1,2,0,0,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:26122fde-a795-4071-9c9d-2409beb20210/R2[1],,1.0,,,1.0,1.0,1.0,2.0,,1.0,,1.0,27.0,4.0,2.0,,,,,,,,0,1.0,,,,1,,1.0,18.0,3.0,0,1.0,,,,0,1.0,,,,1,,1.0,12.0,3.0,1.0,,1.0,,3.0,1.0,,1.0,9.0,4.0,1.0,,1.0,4.0,2.0,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-09-30 07:15:30,2019-09-30 07:38:11,2019-09-30,4,54585,545,545,1,,3,7,5,10,1,3,0,3,0,1,1,1,4.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:c94a3b3d-ae23-4c18-a2f9-cefb06b7148a/R2[1],3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,,0.0,0.0,,0.0,3.0,3.0,3.0,,,,,,,0,0.0,,0.0,,1,,1.0,0.0,,1,,1.0,23.0,,0,0.0,,0.0,,0,0.0,,9.0,3.0,0.0,0.0,,8.0,3.0,0.0,0.0,,0.0,3.0,0.0,0.0,,0.0,,0.0,1.0,,,,0.0,0.0,,0.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-10-20 21:01:27,2019-10-20 21:39:19,2019-10-21,4,54744,546,546,2,,7,8,5,9,0,0,3,0,3,3,0,0,4.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:c09eaa98-1668-4989-985b-062a1cb9daa4/R2[1],,2.0,,,,,,,,,,,,,,,,,,,,,0,1.0,,,,1,,0.0,17.0,,0,1.0,,,,0,1.0,,,,0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-20 21:01:27,2019-10-20 21:39:19,2019-10-21,4,54744,547,547,2,,7,8,5,9,0,0,3,0,3,3,0,0,4.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:c09eaa98-1668-4989-985b-062a1cb9daa4/R2[2],3.0,,2.0,,3.0,4.0,3.0,3.0,2.0,0.0,1.0,,,,,1.0,2.0,,,,,,1,,0.0,0.0,3.0,0,1.0,,,,1,,1.0,0.0,3.0,0,1.0,,,,1,,1.0,4.0,3.0,1.0,,1.0,17.0,4.0,1.0,,1.0,28.0,2.0,1.0,,0.0,21.0,2.0,1.0,,1.0,0.0,2.0,1.0,,1.0,13.0,3.0,1.0,,0.0,4.0,,,,,,,,,,,,,,,,
2019-10-20 21:01:27,2019-10-20 21:39:19,2019-10-21,4,54744,548,548,2,,7,8,5,9,0,0,3,0,3,3,0,0,4.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:c09eaa98-1668-4989-985b-062a1cb9daa4/R2[3],1.0,2.0,,3.0,2.0,4.0,,2.0,4.0,1.0,,0.0,15.0,,4.0,1.0,,,,,,,1,,0.0,4.0,,1,,0.0,0.0,2.0,0,1.0,,,,1,,1.0,13.0,3.0,1,,0.0,0.0,2.0,1.0,,1.0,9.0,4.0,0.0,1.0,,,,1.0,,1.0,12.0,3.0,1.0,,0.0,21.0,3.0,1.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-09-23 06:27:31,2019-09-23 07:09:17,2019-09-23,4,55048,549,549,1,,2,8,8,4,1,0,0,0,3,3,0,0,3.0,3.0,0,0,,,,,,,,,,,,,,,,,uuid:bd97dad7-8c19-4a85-aa1a-59119a2e088d/R2[1],,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,8.0,3.0,2.0,3.0,1.0,,,,,,0,1.0,,,,1,,1.0,6.0,3.0,1,,1.0,17.0,2.0,1,,1.0,0.0,2.0,1,,1.0,17.0,2.0,1.0,,1.0,0.0,3.0,1.0,,1.0,17.0,3.0,1.0,,1.0,0.0,3.0,1.0,,1.0,0.0,2.0,1.0,,1.0,17.0,3.0,1.0,,1.0,0.0,3.0,,,,,,,,,,,,,,,
2019-09-23 06:27:31,2019-09-23 07:09:17,2019-09-23,4,55048,550,550,1,,2,8,8,4,1,0,0,0,3,3,0,0,3.0,3.0,0,0,,,,,,,,,,,,,,,,,uuid:bd97dad7-8c19-4a85-aa1a-59119a2e088d/R2[2],,1.0,2.0,,,,2.0,,3.0,1.0,,1.0,21.0,2.0,1.0,2.0,,,,,,,0,1.0,,,,1,,1.0,28.0,2.0,1,,1.0,25.0,2.0,0,1.0,,,,0,1.0,,,,0.0,1.0,,,,1.0,,1.0,0.0,3.0,0.0,1.0,,,,1.0,,1.0,23.0,3.0,1.0,,1.0,4.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-09-23 06:27:31,2019-09-23 07:09:17,2019-09-23,4,55048,551,551,1,,2,8,8,4,1,0,0,0,3,3,0,0,3.0,3.0,0,0,,,,,,,,,,,,,,,,,uuid:bd97dad7-8c19-4a85-aa1a-59119a2e088d/R2[3],1.0,2.0,,1.0,1.0,2.0,,,3.0,0.0,1.0,,,,,,,,,,,,1,,1.0,14.0,2.0,1,,1.0,14.0,2.0,0,1.0,,,,1,,1.0,0.0,3.0,1,,1.0,0.0,2.0,1.0,,1.0,18.0,3.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,5.0,3.0,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-10-21 06:40:56,2019-10-21 07:21:27,2019-10-21,4,55292,552,552,1,,3,7,2,8,0,0,2,0,3,1,1,0,4.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:f6c34435-9727-4163-bf61-d399213a275d/R2[1],2.0,1.0,,2.0,1.0,3.0,2.0,3.0,,1.0,,1.0,17.0,3.0,3.0,,,,,,,,1,,1.0,21.0,3.0,1,,1.0,0.0,4.0,0,1.0,,,,1,,1.0,0.0,3.0,1,,1.0,0.0,3.0,1.0,,1.0,15.0,3.0,1.0,,1.0,4.0,3.0,1.0,,1.0,1.0,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-10-14 06:44:50,2019-10-14 07:36:12,2019-10-14,4,55544,553,553,3,30.0,8,2,4,8,1,1,3,2,3,3,0,0,1.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:e15b6e7c-42d2-406c-9270-94c5344e8b60/R2[1],,3.0,3.0,1.0,2.0,1.0,,1.0,,1.0,,1.0,17.0,3.0,3.0,,2.0,,,,,,0,1.0,,,,1,,1.0,0.0,3.0,1,,1.0,14.0,,1,,1.0,0.0,,1,,1.0,0.0,,1.0,,1.0,0.0,3.0,0.0,1.0,,,,1.0,,1.0,4.0,0.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,0.0,3.0,,,,,,,,,,,,,,,
2019-10-14 06:44:50,2019-10-14 07:36:12,2019-10-14,4,55544,554,554,3,30.0,8,2,4,8,1,1,3,2,3,3,0,0,1.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:e15b6e7c-42d2-406c-9270-94c5344e8b60/R2[2],3.0,3.0,,,3.0,3.0,3.0,,3.0,0.0,1.0,,,,,1.0,1.0,,,,,,1,,1.0,0.0,3.0,1,,1.0,0.0,3.0,0,1.0,,,,0,1.0,,,,1,,1.0,25.0,3.0,1.0,,1.0,0.0,3.0,1.0,,1.0,9.0,3.0,0.0,1.0,,,,1.0,,1.0,9.0,3.0,1.0,,1.0,0.0,0.0,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,
2019-10-14 06:44:50,2019-10-14 07:36:12,2019-10-14,4,55544,555,555,3,30.0,8,2,4,8,1,1,3,2,3,3,0,0,1.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:e15b6e7c-42d2-406c-9270-94c5344e8b60/R2[3],2.0,3.0,,,,2.0,,3.0,1.0,0.0,1.0,,,,,1.0,1.0,,,,,,1,,1.0,25.0,2.0,1,,1.0,17.0,3.0,0,1.0,,,,0,1.0,,,,0,1.0,,,,1.0,,1.0,4.0,3.0,0.0,1.0,,,,1.0,,1.0,17.0,3.0,1.0,,1.0,4.0,3.0,1.0,,1.0,0.0,3.0,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,
2019-10-21 06:40:56,2019-10-21 07:21:27,2019-10-21,4,55292,556,556,1,,3,7,2,8,0,0,2,0,3,1,1,0,4.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:f6c34435-9727-4163-bf61-d399213a275d/R2[2],3.0,,,,1.0,,2.0,,,0.0,1.0,,,,,,,,,,,,1,,1.0,9.0,3.0,0,1.0,,,,0,1.0,,,,0,1.0,,,,1,,1.0,1.0,3.0,0.0,1.0,,,,1.0,,1.0,9.0,3.0,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-10-21 06:40:56,2019-10-21 07:21:27,2019-10-21,4,55292,557,557,1,,3,7,2,8,0,0,2,0,3,1,1,0,4.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:f6c34435-9727-4163-bf61-d399213a275d/R2[3],,3.0,,,,2.0,,2.0,2.0,0.0,1.0,,,,,,2.0,,,,,,0,1.0,,,,1,,1.0,28.0,3.0,0,1.0,,,,0,1.0,,,,0,1.0,,,,1.0,,0.0,4.0,3.0,0.0,1.0,,,,1.0,,1.0,0.0,,1.0,,1.0,0.0,,0.0,1.0,,,,1.0,,1.0,9.0,4.0,,,,,,,,,,,,,,,
2019-09-16 07:25:29,2019-09-16 07:57:22,2019-09-16,4,55885,558,558,1,,5,4,8,6,1,1,2,1,3,2,1,0,1.0,3.0,2,4,,,,,,,,,,,,,,,,,uuid:46efb77e-1619-430f-ad64-bbf608431dcf/R2[1],,,2.0,3.0,4.0,2.0,3.0,,,0.0,1.0,,,,,3.0,4.0,,,,,,0,1.0,,,,0,1.0,,,,1,,1.0,0.0,3.0,1,,1.0,4.0,3.0,1,,1.0,17.0,4.0,1.0,,1.0,25.0,3.0,1.0,,1.0,9.0,4.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,17.0,4.0,,,,,,,,,,,,,,,
2019-09-16 07:25:29,2019-09-16 07:57:22,2019-09-16,4,55885,559,559,1,,5,4,8,6,1,1,2,1,3,2,1,0,1.0,3.0,2,4,,,,,,,,,,,,,,,,,uuid:46efb77e-1619-430f-ad64-bbf608431dcf/R2[2],2.0,3.0,,,,2.0,3.0,,3.0,1.0,,1.0,0.0,,2.0,,4.0,,,,,,1,,1.0,0.0,2.0,1,,1.0,0.0,2.0,0,1.0,,,,0,1.0,,,,0,1.0,,,,1.0,,1.0,28.0,2.0,1.0,,1.0,4.0,3.0,0.0,1.0,,,,1.0,,1.0,28.0,2.0,0.0,1.0,,,,1.0,,1.0,24.0,3.0,,,,,,,,,,,,,,,
2019-10-14 06:44:50,2019-10-14 07:36:12,2019-10-14,4,55544,560,560,3,30.0,8,2,4,8,1,1,3,2,3,3,0,0,1.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:e15b6e7c-42d2-406c-9270-94c5344e8b60/R2[4],3.0,,2.0,,2.0,1.0,3.0,2.0,1.0,1.0,,1.0,21.0,3.0,2.0,2.0,2.0,,,,,,1,,1.0,0.0,3.0,0,1.0,,,,1,,1.0,4.0,3.0,0,1.0,,,,1,,1.0,12.0,3.0,1.0,,1.0,0.0,0.0,1.0,,1.0,0.0,3.0,1.0,,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,,1.0,0.0,3.0,1.0,,1.0,11.0,3.0,,,,,,,,,,,,,,,
