compound1,DateRDV,MontantIF,Bonus,DatePaye,Exempte,NbrLoc,Exempté,Bonus2,Observations,Date,a7
655078.0,,3000 FC,750FC,,,,,,,,655
679001.0,,8800 FC,2000FC,,,,,,,,679
679002.0,,11000 FC,2000FC,,,,,,,,679
679003.0,,13200 FC,2000FC,,,,,,,,679
679004.0,,1500 FC,750FC,,,,,,,,679
679005.0,,2000 FC,750FC,,,,,,,,679
679006.0,,2500 FC,,,Troisieme age,,,,,,679
679007.0,,6600 FC,2000FC,,,,,,,,679
679008.0,,1500 FC,450FC,,,,,,,,679
679009.0,,1500 FC,,,Veuve,,,,,,679
679010.0,,3000 FC,750FC,,,,,,,,679
679011.0,,2000 FC,600FC,,,,,,,,679
679012.0,,2500 FC,750FC,,,,,,,,679
679013.0,,8800 FC,2000FC,,,,,,,,679
679014.0,,3000 FC,900FC,,,,,,,,679
679015.0,,2500 FC,750FC,,,,,,,,679
679016.0,,1500 FC,450FC,,,,,,,,679
679017.0,,13200 FC,2000FC,,,,,,,,679
679018.0,,3000 FC,900FC,,,,,,,,679
679019.0,,2500 FC,750FC,,,,,,,,679
679020.0,,2500 FC,750FC,,,,,,,,679
679021.0,,1500 FC,750FC,,,,,,,,679
679022.0,,2500 FC,750FC,,,,,,,,679
679023.0,,2500 FC,750FC,,,,,,,,679
679024.0,,3000 FC,900FC,,,,,,,,679
679025.0,,2000 FC,750FC,,,,,,,,679
679026.0,,3000 FC,900FC,,,,,,,,679
679027.0,,3000 FC,900FC,,,,,,,,679
679028.0,,3000 FC,900FC,,,,,,,,679
679029.0,,2500 FC,750FC,,,,,,,,679
679030.0,,1500 FC,450FC,,,,,,,,679
679031.0,,3000 FC,900FC,,,,,,,,679
679032.0,,3000 FC,750FC,,,,,,,,679
679033.0,,3000 FC,,,Troisieme age,,,,,,679
679034.0,,1500 FC,450FC,,,,,,,,679
679035.0,,1500 FC,750FC,,,,,,,,679
679036.0,,1500 FC,750FC,,,,,,,,679
679037.0,,1500 FC,750FC,,,,,,,,679
679038.0,,2000 FC,,,Troisieme age,,,,,,679
679039.0,,3000 FC,750FC,,,,,,,,679
679040.0,,2000 FC,750FC,,,,,,,,679
679041.0,,1500 FC,450FC,,,,,,,,679
679042.0,,1500 FC,450FC,,,,,,,,679
679043.0,,2000 FC,750FC,,,,,,,,679
679044.0,,2500 FC,750FC,,,,,,,,679
679045.0,,2000 FC,600FC,,,,,,,,679
679046.0,,2000 FC,600FC,,,,,,,,679
679047.0,,2500 FC,750FC,,,,,,,,679
679048.0,,2000 FC,750FC,,,,,,,,679
679049.0,,2000 FC,750FC,,,,,,,,679
679050.0,,2500 FC,750FC,,,,,,,,679
679051.0,,3000 FC,900FC,,,,,,,,679
679052.0,,2500 FC,750FC,,,,,,,,679
679053.0,,2500 FC,750FC,,,,,,,,679
679054.0,,2500 FC,750FC,,,,,,,,679
679055.0,,2500 FC,,,Veuve,,,,,,679
679056.0,,2000 FC,750FC,,,,,,,,679
679057.0,,2500 FC,750FC,,,,,,,,679
679058.0,,1500 FC,750FC,,,,,,,,679
679059.0,,2500 FC,750FC,,,,,,,,679
679060.0,,1500 FC,450FC,,,,,,,,679
679061.0,,1500 FC,450FC,,,,,,,,679
679062.0,,2000 FC,,,Troisieme age,,,,,,679
679063.0,,1500 FC,450FC,,,,,,,,679
679064.0,,3000 FC,900FC,,,,,,,,679
679065.0,,3000 FC,750FC,,,,,,,,679
679066.0,,2500 FC,750FC,,,,,,,,679
679067.0,,3000 FC,900FC,,,,,,,,679
679068.0,,2000 FC,750FC,,,,,,,,679
679069.0,,1500 FC,450FC,,,,,,,,679
679070.0,,3000 FC,750FC,,,,,,,,679
679071.0,,2500 FC,750FC,,,,,,,,679
679072.0,,2500 FC,750FC,,,,,,,,679
679073.0,,1500 FC,750FC,,,,,,,,679
679074.0,,1500 FC,,,Veuve,,,,,,679
679075.0,,2000 FC,750FC,,,,,,,,679
679076.0,,2500 FC,750FC,,,,,,,,679
679077.0,,1500 FC,,,Handicape,,,,,,679
679078.0,,1500 FC,750FC,,,,,,,,679
679079.0,,1500 FC,750FC,,,,,,,,679
679080.0,,2500 FC,750FC,,,,,,,,679
679081.0,,2000 FC,750FC,,,,,,,,679
679082.0,,1500 FC,450FC,,,,,,,,679
679083.0,,3000 FC,750FC,,,,,,,,679
679084.0,,2500 FC,750FC,,,,,,,,679
679085.0,,3000 FC,900FC,,,,,,,,679
679086.0,,3000 FC,750FC,,,,,,,,679
679087.0,,2000 FC,600FC,,,,,,,,679
679088.0,,3000 FC,750FC,,,,,,,,679
679089.0,,13200 FC,2000FC,,,,,,,,679
679090.0,,2000 FC,600FC,,,,,,,,679
679091.0,,2500 FC,750FC,,,,,,,,679
679092.0,,1500 FC,750FC,,,,,,,,679
679093.0,,2000 FC,750FC,,,,,,,,679
679094.0,,3000 FC,900FC,,,,,,,,679
679095.0,,2000 FC,750FC,,,,,,,,679
679096.0,,3000 FC,750FC,,,,,,,,679
679097.0,,1500 FC,750FC,,,,,,,,679
679098.0,,2500 FC,750FC,,,,,,,,679
679099.0,,3000 FC,,,Troisieme age,,,,,,679
651001.0,,1500 FC,,,Troisieme age,,,,,,651
651002.0,,2000 FC,600FC,,,,,,,,651
651003.0,,3000 FC,,,Troisieme age,,,,,,651
651004.0,,1500 FC,750FC,,,,,,,,651
651005.0,,2000 FC,600FC,,,,,,,,651
651006.0,,8800 FC,2000FC,,,,,,,,651
651007.0,,2500 FC,750FC,,,,,,,,651
651008.0,,2000 FC,750FC,,,,,,,,651
651009.0,,3000 FC,900FC,,,,,,,,651
651010.0,,3000 FC,,,Veuve,,,,,,651
651011.0,,2500 FC,750FC,,,,,,,,651
651012.0,,2000 FC,750FC,,,,,,,,651
651013.0,,2500 FC,,,Troisieme age,,,,,,651
651014.0,,1500 FC,450FC,,,,,,,,651
651015.0,,3000 FC,900FC,,,,,,,,651
651016.0,,1500 FC,450FC,,,,,,,,651
651017.0,,2000 FC,750FC,,,,,,,,651
651018.0,,3000 FC,900FC,,,,,,,,651
651019.0,,1500 FC,450FC,,,,,,,,651
651020.0,,1500 FC,450FC,,,,,,,,651
651021.0,,2500 FC,750FC,,,,,,,,651
651022.0,,2500 FC,750FC,,,,,,,,651
651023.0,,2500 FC,750FC,,,,,,,,651
651024.0,,3000 FC,900FC,,,,,,,,651
651025.0,,2000 FC,750FC,,,,,,,,651
651026.0,,2500 FC,750FC,,,,,,,,651
651027.0,,3000 FC,750FC,,,,,,,,651
651028.0,,2000 FC,600FC,,,,,,,,651
651029.0,,1500 FC,750FC,,,,,,,,651
651030.0,,2500 FC,750FC,,,,,,,,651
651031.0,,2500 FC,,,Troisieme age,,,,,,651
651032.0,,1500 FC,450FC,,,,,,,,651
651033.0,,2500 FC,750FC,,,,,,,,651
651034.0,,3000 FC,,,Veuve,,,,,,651
651035.0,,1500 FC,450FC,,,,,,,,651
651036.0,,2500 FC,750FC,,,,,,,,651
651037.0,,1500 FC,450FC,,,,,,,,651
651038.0,,2000 FC,750FC,,,,,,,,651
651039.0,,1500 FC,450FC,,,,,,,,651
651040.0,,2500 FC,750FC,,,,,,,,651
651041.0,,3000 FC,,,Troisieme age,,,,,,651
651042.0,,2500 FC,750FC,,,,,,,,651
651043.0,,3000 FC,750FC,,,,,,,,651
651044.0,,2500 FC,750FC,,,,,,,,651
651045.0,,2000 FC,750FC,,,,,,,,651
651046.0,,2000 FC,600FC,,,,,,,,651
651047.0,,2500 FC,750FC,,,,,,,,651
651048.0,,1500 FC,750FC,,,,,,,,651
651049.0,,1500 FC,750FC,,,,,,,,651
651050.0,,2500 FC,750FC,,,,,,,,651
651051.0,,2000 FC,600FC,,,,,,,,651
651052.0,,1500 FC,750FC,,,,,,,,651
651053.0,,2000 FC,750FC,,,,,,,,651
651054.0,,2000 FC,600FC,,,,,,,,651
651055.0,,2500 FC,750FC,,,,,,,,651
651056.0,,3000 FC,900FC,,,,,,,,651
651057.0,,2000 FC,750FC,,,,,,,,651
651058.0,,1500 FC,450FC,,,,,,,,651
651059.0,,3000 FC,750FC,,,,,,,,651
651060.0,,3000 FC,900FC,,,,,,,,651
651061.0,,2500 FC,750FC,,,,,,,,651
651062.0,,3000 FC,900FC,,,,,,,,651
651063.0,,1500 FC,750FC,,,,,,,,651
651064.0,,2000 FC,750FC,,,,,,,,651
651065.0,,3000 FC,900FC,,,,,,,,651
651066.0,,2500 FC,750FC,,,,,,,,651
651067.0,,3000 FC,900FC,,,,,,,,651
651068.0,,2500 FC,750FC,,,,,,,,651
651069.0,,3000 FC,900FC,,,,,,,,651
651070.0,,3000 FC,750FC,,,,,,,,651
651071.0,,2500 FC,750FC,,,,,,,,651
651072.0,,3000 FC,750FC,,,,,,,,651
651073.0,,1500 FC,450FC,,,,,,,,651
651074.0,"Sep 16, 2018",2500 FC,750FC,,,,,,,,651
651075.0,,13200 FC,2000FC,,,,,,,,651
651076.0,,2500 FC,750FC,,,,,,,,651
651077.0,,2000 FC,750FC,,,,,,,,651
651078.0,,2000 FC,600FC,,,,,,,,651
651079.0,,3000 FC,750FC,,,,,,,,651
651080.0,,2500 FC,750FC,,,,,,,,651
651081.0,,1500 FC,450FC,,,,,,,,651
651082.0,,1500 FC,450FC,,,,,,,,651
651083.0,,3000 FC,900FC,,,,,,,,651
651084.0,,2500 FC,750FC,,,,,,,,651
651085.0,,6600 FC,2000FC,,,,,,,,651
651086.0,,6600 FC,2000FC,,,,,,,,651
651087.0,,2500 FC,750FC,,,,,,,,651
651088.0,,2500 FC,750FC,,,,,,,,651
651089.0,,2000 FC,750FC,,,,,,,,651
651090.0,,1500 FC,,,Troisieme age,,,,,,651
651091.0,,2000 FC,600FC,,,,,,,,651
651092.0,,2000 FC,600FC,,,,,,,,651
651093.0,,3000 FC,900FC,,,,,,,,651
651094.0,,1500 FC,450FC,,,,,,,,651
651095.0,,2500 FC,750FC,,,,,,,,651
651096.0,,2000 FC,600FC,,,,,,,,651
651097.0,,2500 FC,750FC,,,,,,,,651
651098.0,,3000 FC,900FC,,,,,,,,651
651099.0,,2500 FC,750FC,,,,,,,,651
651100.0,,2000 FC,600FC,,,,,,,,651
651101.0,,11000 FC,,,Troisieme age,,,,,,651
651102.0,,1500 FC,450FC,,,,,,,,651
651103.0,,1500 FC,750FC,,,,,,,,651
651104.0,,3000 FC,750FC,,,,,,,,651
651105.0,,2000 FC,600FC,,,,,,,,651
651106.0,,2000 FC,600FC,,,,,,,,651
651107.0,,8800 FC,,,Troisieme age,,,,,,651
651108.0,,3000 FC,750FC,,,,,,,,651
651109.0,,2000 FC,750FC,,,,,,,,651
651110.0,,11000 FC,2000FC,,,,,,,,651
651111.0,,1500 FC,750FC,,,,,,,,651
651112.0,,2500 FC,750FC,,,,,,,,651
651113.0,,3000 FC,900FC,,,,,,,,651
645001.0,,1500 FC,450FC,,,,,,,,645
645002.0,,3000 FC,750FC,,,,,,,,645
645003.0,,6600 FC,2000FC,,,,,,,,645
645004.0,,1500 FC,450FC,,,,,,,,645
645005.0,,3000 FC,750FC,,,,,,,,645
645006.0,,1500 FC,450FC,,,,,,,,645
645007.0,,2000 FC,750FC,,,,,,,,645
645008.0,,11000 FC,2000FC,,,,,,,,645
645009.0,,2500 FC,750FC,,,,,,,,645
645010.0,,2500 FC,750FC,,,,,,,,645
645011.0,,2500 FC,,,Troisieme age,,,,,,645
645012.0,,11000 FC,,,Troisieme age,,,,,,645
645013.0,,1500 FC,,,Troisieme age,,,,,,645
645014.0,,1500 FC,450FC,,,,,,,,645
645015.0,,1500 FC,,,Troisieme age,,,,,,645
645016.0,,2500 FC,750FC,,,,,,,,645
645017.0,,2000 FC,600FC,,,,,,,,645
645018.0,,2000 FC,750FC,,,,,,,,645
645019.0,,1500 FC,450FC,,,,,,,,645
645020.0,,13200 FC,2000FC,,,,,,,,645
645021.0,,1500 FC,750FC,,,,,,,,645
645022.0,,3000 FC,750FC,,,,,,,,645
645023.0,,2000 FC,,,Veuve,,,,,,645
645024.0,,6600 FC,2000FC,,,,,,,,645
645025.0,,13200 FC,,,Veuve,,,,,,645
645026.0,,1500 FC,450FC,,,,,,,,645
645027.0,,6600 FC,2000FC,,,,,,,,645
645028.0,,2500 FC,,,Troisieme age,,,,,,645
645029.0,,2000 FC,,,Troisieme age,,,,,,645
645030.0,,11000 FC,2000FC,,,,,,,,645
645031.0,,13200 FC,,,Veuve,,,,,,645
645032.0,,3000 FC,,,Veuve,,,,,,645
645033.0,,8800 FC,2000FC,,,,,,,,645
645034.0,,6600 FC,,,Troisieme age,,,,,,645
645035.0,,1500 FC,750FC,,,,,,,,645
645036.0,,11000 FC,,,Veuve,,,,,,645
645037.0,,1500 FC,,,Troisieme age,,,,,,645
645038.0,,3000 FC,750FC,,,,,,,,645
645039.0,,11000 FC,2000FC,,,,,,,,645
645040.0,,6600 FC,,,Veuve,,,,,,645
645041.0,,3000 FC,750FC,,,,,,,,645
645042.0,,2000 FC,600FC,,,,,,,,645
645043.0,,8800 FC,2000FC,,,,,,,,645
645044.0,,8800 FC,2000FC,,,,,,,,645
645045.0,,1500 FC,,,Veuve,,,,,,645
645046.0,,2500 FC,,,Veuve,,,,,,645
645047.0,,13200 FC,2000FC,,,,,,,,645
645048.0,,13200 FC,,,Troisieme age,,,,,,645
645049.0,,2000 FC,750FC,,,,,,,,645
645050.0,,13200 FC,2000FC,,,,,,,,645
645051.0,,3000 FC,750FC,,,,,,,,645
645052.0,,1500 FC,450FC,,,,,,,,645
645053.0,,2500 FC,,,Veuve,,,,,,645
645054.0,,2500 FC,750FC,,,,,,,,645
645055.0,,3000 FC,,,Troisieme age,,,,,,645
645056.0,,2500 FC,750FC,,,,,,,,645
645057.0,,8800 FC,2000FC,,,,,,,,645
645058.0,,13200 FC,2000FC,,,,,,,,645
645059.0,,2500 FC,,,Veuve,,,,,,645
645060.0,,13200 FC,,,Veuve,,,,,,645
645061.0,,3000 FC,,,Troisieme age,,,,,,645
645062.0,,2500 FC,750FC,,,,,,,,645
645063.0,,11000 FC,2000FC,,,,,,,,645
645064.0,,3000 FC,750FC,,,,,,,,645
645065.0,,8800 FC,2000FC,,,,,,,,645
645066.0,,1500 FC,,,Handicape,,,,,,645
645067.0,,3000 FC,900FC,,,,,,,,645
645068.0,,2500 FC,,,Troisieme age,,,,,,645
645069.0,,1500 FC,750FC,,,,,,,,645
645070.0,,2500 FC,,,Troisieme age,,,,,,645
645071.0,,2000 FC,600FC,,,,,,,,645
645072.0,,11000 FC,2000FC,,,,,,,,645
645073.0,,8800 FC,2000FC,,,,,,,,645
645074.0,,8800 FC,,,Veuve,,,,,,645
645075.0,,1500 FC,750FC,,,,,,,,645
645076.0,,2500 FC,,,Veuve,,,,,,645
645077.0,,6600 FC,2000FC,,,,,,,,645
645078.0,,2500 FC,750FC,,,,,,,,645
645079.0,,2000 FC,750FC,,,,,,,,645
645080.0,,8800 FC,2000FC,,,,,,,,645
645081.0,,3000 FC,750FC,,,,,,,,645
645082.0,,2500 FC,,,Troisieme age,,,,,,645
645083.0,,3000 FC,,,Veuve,,,,,,645
645084.0,,2500 FC,,,Troisieme age,,,,,,645
645085.0,,6600 FC,,,Veuve,,,,,,645
645086.0,,3000 FC,900FC,,,,,,,,645
645087.0,,3000 FC,900FC,,,,,,,,645
645088.0,,6600 FC,2000FC,,,,,,,,645
645089.0,,6600 FC,,,Troisieme age,,,,,,645
645090.0,,13200 FC,2000FC,,,,,,,,645
645091.0,,8800 FC,2000FC,,,,,,,,645
645092.0,,3000 FC,,,Troisieme age,,,,,,645
645093.0,,8800 FC,2000FC,,,,,,,,645
645094.0,,3000 FC,,,Veuve,,,,,,645
645095.0,,3000 FC,900FC,,,,,,,,645
645096.0,,1500 FC,750FC,,,,,,,,645
645097.0,,2000 FC,600FC,,,,,,,,645
645098.0,,2500 FC,750FC,,,,,,,,645
645099.0,,1500 FC,750FC,,,,,,,,645
645100.0,,2500 FC,750FC,,,,,,,,645
645101.0,,2500 FC,,,Veuve,,,,,,645
645102.0,,2000 FC,,,Troisieme age,,,,,,645
645103.0,,13200 FC,,,Troisieme age,,,,,,645
645104.0,,6600 FC,,,Veuve,,,,,,645
645105.0,,2000 FC,600FC,,,,,,,,645
645106.0,,2500 FC,750FC,,,,,,,,645
645107.0,,8800 FC,2000FC,,,,,,,,645
645108.0,,11000 FC,2000FC,,,,,,,,645
645109.0,,2000 FC,600FC,,,,,,,,645
645110.0,,11000 FC,2000FC,,,,,,,,645
645111.0,,11000 FC,2000FC,,,,,,,,645
645112.0,,8800 FC,,,Troisieme age,,,,,,645
645113.0,,1500 FC,,,Troisieme age,,,,,,645
645114.0,,8800 FC,2000FC,,,,,,,,645
645115.0,,3000 FC,750FC,,,,,,,,645
123001.0,,2000 FC,600FC,,,,,,,,123
123002.0,,2500 FC,750FC,,,,,,,,123
123003.0,,3000 FC,750FC,,,,,,,,123
123004.0,,2500 FC,,,Troisieme age,,,,,,123
123005.0,,1500 FC,450FC,,,,,,,,123
123006.0,,1500 FC,450FC,,,,,,,,123
123007.0,,3000 FC,750FC,,,,,,,,123
123008.0,,1500 FC,450FC,,,,,,,,123
123009.0,,3000 FC,750FC,,,,,,,,123
123010.0,"Nov 6, 2018",2000 FC,600FC,,,,,,,,123
123011.0,,1500 FC,450FC,,,,,,,,123
123012.0,,2500 FC,750FC,,,,,,,,123
123013.0,,1500 FC,750FC,,,,,,,,123
123014.0,,2500 FC,750FC,,,,,,,,123
123015.0,,2500 FC,750FC,,,,,,,,123
123016.0,,3000 FC,900FC,,,,,,,,123
123017.0,,3000 FC,900FC,,,,,,,,123
123018.0,,2500 FC,750FC,,,,,,,,123
123019.0,,2000 FC,750FC,,,,,,,,123
123020.0,,3000 FC,900FC,,,,,,,,123
123021.0,,1500 FC,450FC,,,,,,,,123
123022.0,,3000 FC,750FC,,,,,,,,123
123023.0,,1500 FC,450FC,,,,,,,,123
123024.0,,1500 FC,750FC,,,,,,,,123
123025.0,,2500 FC,750FC,,,,,,,,123
123026.0,,3000 FC,900FC,,,,,,,,123
123027.0,,2500 FC,,,Veuve,,,,,,123
123028.0,,1500 FC,750FC,,,,,,,,123
123029.0,,1500 FC,750FC,,,,,,,,123
123030.0,,3000 FC,900FC,,,,,,,,123
123031.0,,2000 FC,600FC,,,,,,,,123
123032.0,,3000 FC,750FC,,,,,,,,123
123033.0,,2500 FC,750FC,,,,,,,,123
123034.0,,3000 FC,900FC,,,,,,,,123
123035.0,"Nov 7, 2018",2000 FC,600FC,,,,,,,,123
123036.0,,2500 FC,750FC,,,,,,,,123
123037.0,,2500 FC,750FC,,,,,,,,123
123038.0,,1500 FC,450FC,,,,,,,,123
123039.0,,1500 FC,750FC,,,,,,,,123
123040.0,,2000 FC,600FC,,,,,,,,123
123041.0,,1500 FC,450FC,,,,,,,,123
123042.0,,1500 FC,750FC,,,,,,,,123
123043.0,,2000 FC,,,Troisieme age,,,,,,123
123044.0,,1500 FC,450FC,,,,,,,,123
123045.0,,1500 FC,750FC,,,,,,,,123
123046.0,,1500 FC,450FC,,,,,,,,123
123047.0,,2500 FC,750FC,,,,,,,,123
123048.0,,1500 FC,750FC,,,,,,,,123
123049.0,,2000 FC,750FC,,,,,,,,123
123050.0,,3000 FC,750FC,,,,,,,,123
123051.0,,2000 FC,600FC,,,,,,,,123
123052.0,,2500 FC,750FC,,,,,,,,123
123053.0,,3000 FC,900FC,,,,,,,,123
123054.0,,1500 FC,450FC,,,,,,,,123
123055.0,,2500 FC,750FC,,,,,,,,123
123056.0,,2500 FC,750FC,,,,,,,,123
123057.0,,3000 FC,750FC,,,,,,,,123
123058.0,,2500 FC,,,Veuve,,,,,,123
123059.0,,2000 FC,750FC,,,,,,,,123
123060.0,,3000 FC,750FC,,,,,,,,123
123061.0,,2000 FC,,,Troisieme age,,,,,,123
123062.0,,3000 FC,900FC,,,,,,,,123
123063.0,,2500 FC,,,Veuve,,,,,,123
123064.0,,1500 FC,,,Veuve,,,,,,123
123065.0,,2000 FC,,,Troisieme age,,,,,,123
123066.0,,2000 FC,600FC,,,,,,,,123
123067.0,,1500 FC,450FC,,,,,,,,123
123068.0,,3000 FC,750FC,,,,,,,,123
123069.0,,2000 FC,750FC,,,,,,,,123
123070.0,,2000 FC,,,Veuve,,,,,,123
123071.0,,2000 FC,600FC,,,,,,,,123
123072.0,,2000 FC,600FC,,,,,,,,123
123073.0,,1500 FC,750FC,,,,,,,,123
123074.0,,1500 FC,750FC,,,,,,,,123
123075.0,,2500 FC,750FC,,,,,,,,123
123076.0,,2500 FC,750FC,,,,,,,,123
123077.0,"Nov 6, 2018",2000 FC,750FC,,,,,,,,123
123078.0,,2000 FC,600FC,,,,,,,,123
123079.0,,2000 FC,750FC,,,,,,,,123
123080.0,,2000 FC,,,Veuve,,,,,,123
123081.0,,2000 FC,750FC,,,,,,,,123
123082.0,,2000 FC,600FC,,,,,,,,123
123083.0,,2500 FC,750FC,,,,,,,,123
123084.0,,2500 FC,750FC,,,,,,,,123
123085.0,,2500 FC,750FC,,,,,,,,123
123086.0,,2500 FC,750FC,,,,,,,,123
123087.0,,2000 FC,600FC,,,,,,,,123
123088.0,,1500 FC,750FC,,,,,,,,123
123089.0,,1500 FC,750FC,,,,,,,,123
123090.0,,2000 FC,600FC,,,,,,,,123
123091.0,,2500 FC,750FC,,,,,,,,123
123092.0,,1500 FC,750FC,,,,,,,,123
123093.0,,2000 FC,750FC,,,,,,,,123
123094.0,,2500 FC,750FC,,,,,,,,123
123095.0,,3000 FC,900FC,,,,,,,,123
123096.0,,2000 FC,600FC,,,,,,,,123
123097.0,,2500 FC,750FC,,,,,,,,123
123098.0,,1500 FC,750FC,,,,,,,,123
123099.0,,3000 FC,900FC,,,,,,,,123
123100.0,,2500 FC,750FC,,,,,,,,123
123101.0,,2500 FC,750FC,,,,,,,,123
123102.0,,2500 FC,750FC,,,,,,,,123
123103.0,,3000 FC,750FC,,,,,,,,123
123104.0,,3000 FC,750FC,,,,,,,,123
123105.0,,3000 FC,900FC,,,,,,,,123
123106.0,,3000 FC,900FC,,,,,,,,123
123107.0,,1500 FC,750FC,,,,,,,,123
123108.0,,1500 FC,750FC,,,,,,,,123
123109.0,,1500 FC,750FC,,,,,,,,123
123110.0,,2500 FC,750FC,,,,,,,,123
123111.0,,2000 FC,750FC,,,,,,,,123
123112.0,,3000 FC,750FC,,,,,,,,123
123113.0,,3000 FC,900FC,,,,,,,,123
123114.0,,1500 FC,750FC,,,,,,,,123
123115.0,,1500 FC,450FC,,,,,,,,123
123116.0,,2500 FC,750FC,,,,,,,,123
123117.0,,2000 FC,600FC,,,,,,,,123
123118.0,,Payé,,6 novembre 2018,,,,,,,123
123119.0,,2500 FC,750FC,,,,,,,,123
123120.0,"Nov 10, 2018",2000 FC,600FC,,,,,,,,123
123121.0,,1500 FC,750FC,,,,,,,,123
123122.0,,1500 FC,450FC,,,,,,,,123
123123.0,,1500 FC,450FC,,,,,,,,123
123124.0,,1500 FC,,,Eglise,,,,,,123
123125.0,,2500 FC,750FC,,,,,,,,123
123126.0,,3000 FC,750FC,,,,,,,,123
123127.0,,3000 FC,900FC,,,,,,,,123
123128.0,,3000 FC,900FC,,,,,,,,123
123129.0,,2500 FC,750FC,,,,,,,,123
123130.0,,2000 FC,750FC,,,,,,,,123
123131.0,,2000 FC,600FC,,,,,,,,123
123132.0,,1500 FC,450FC,,,,,,,,123
123133.0,,3000 FC,750FC,,,,,,,,123
123134.0,,2000 FC,750FC,,,,,,,,123
123135.0,,3000 FC,,,Pensionner Etat,,,,,,123
123136.0,,2500 FC,750FC,,,,,,,,123
123137.0,,3000 FC,750FC,,,,,,,,123
123138.0,,3000 FC,900FC,,,,,,,,123
123139.0,,2500 FC,750FC,,,,,,,,123
123140.0,,3000 FC,900FC,,,,,,,,123
123141.0,,3000 FC,750FC,,,,,,,,123
123142.0,,2000 FC,600FC,,,,,,,,123
123143.0,,2000 FC,600FC,,,,,,,,123
123144.0,"Nov 12, 2018",1500 FC,750FC,,,,,,,,123
123145.0,,3000 FC,900FC,,,,,,,,123
123146.0,,1500 FC,750FC,,,,,,,,123
123147.0,,2000 FC,600FC,,,,,,,,123
123148.0,,2000 FC,600FC,,,,,,,,123
123149.0,,2500 FC,750FC,,,,,,,,123
123150.0,,3000 FC,,,Troisieme age,,,,,,123
123151.0,"Nov 13, 2018",3000 FC,900FC,,,,,,,,123
123152.0,,1500 FC,450FC,,,,,,,,123
123153.0,,2000 FC,600FC,,,,,,,,123
123154.0,,2500 FC,750FC,,,,,,,,123
123155.0,,3000 FC,750FC,,,,,,,,123
123156.0,,2500 FC,750FC,,,,,,,,123
123157.0,,2500 FC,750FC,,,,,,,,123
123158.0,,2500 FC,750FC,,,,,,,,123
123159.0,,3000 FC,750FC,,,,,,,,123
123160.0,,1500 FC,450FC,,,,,,,,123
123161.0,,2500 FC,750FC,,,,,,,,123
123162.0,,1500 FC,450FC,,,,,,,,123
123163.0,,3000 FC,900FC,,,,,,,,123
123164.0,,2000 FC,750FC,,,,,,,,123
692001.0,,13200 FC,2000FC,,,,,,,,692
692002.0,,13200 FC,2000FC,,,,,,,,692
692003.0,,Voir le tract,2000FC,,,,,,,,692
692004.0,,Voir le tract,2000FC,,,,,,,,692
692005.0,,Voir le tract,2000FC,,,,,,,,692
692006.0,,Voir le tract,2000FC,,,,,,,,692
692007.0,,13200 FC,2000FC,,,,,,,,692
692008.0,,13200 FC,2000FC,,,,,,,,692
692009.0,,2000 FC,750FC,,,,,,,,692
692010.0,,13200 FC,2000FC,,,,,,,,692
692011.0,,13200 FC,2000FC,,,,,,,,692
692012.0,,13200 FC,2000FC,,,,,,,,692
692013.0,,13200 FC,,,Troisieme age,,,,,,692
692014.0,,Voir le tract,2000FC,,,,,,,,692
692015.0,,Voir le tract,2000FC,,,,,,,,692
692016.0,,Voir le tract,2000FC,,,,,,,,692
692017.0,,Voir le tract,2000FC,,,,,,,,692
692018.0,,Voir le tract,2000FC,,,,,,,,692
692019.0,,Voir le tract,2000FC,,,,,,,,692
692020.0,,Voir le tract,2000FC,,,,,,,,692
692022.0,,8800 FC,2000FC,,,,,,,,692
692023.0,,13200 FC,2000FC,,,,,,,,692
692024.0,,8800 FC,,,Troisieme age,,,,,,692
692025.0,,11000 FC,2000FC,,,,,,,,692
692026.0,,11000 FC,2000FC,,,,,,,,692
692027.0,,11000 FC,2000FC,,,,,,,,692
692028.0,,Voir le tract,2000FC,,,,,,,,692
692029.0,,11000 FC,2000FC,,,,,,,,692
692030.0,,11000 FC,2000FC,,,,,,,,692
692031.0,,11000 FC,2000FC,,,,,,,,692
692032.0,,8800 FC,2000FC,,,,,,,,692
692033.0,,6600 FC,2000FC,,,,,,,,692
692034.0,"Jun 27, 2018",6600 FC,2000FC,,,,,,,,692
692035.0,,11000 FC,2000FC,,,,,,,,692
692036.0,,11000 FC,2000FC,,,,,,,,692
692037.0,,Voir le tract,2000FC,,,,,,,,692
692038.0,,8800 FC,,,,,,,,,692
692039.0,,11000 FC,,,Veuve,,,,,,692
692040.0,,Voir le tract,2000FC,,,,,,,,692
692041.0,,Voir le tract,2000FC,,,,,,,,692
692042.0,,13200 FC,,,Pensionner Etat,,,,,,692
692043.0,,8800 FC,,,Veuve,,,,,,692
692044.0,,8800 FC,2000FC,,,,,,,,692
692045.0,,6600 FC,2000FC,,,,,,,,692
692046.0,,8800 FC,2000FC,,,,,,,,692
692047.0,,8800 FC,2000FC,,,,,,,,692
692048.0,,Voir le tract,2000FC,,,,,,,,692
692049.0,,Voir le tract,2000FC,,,,,,,,692
692050.0,,13200 FC,2000FC,,,,,,,,692
692051.0,,11000 FC,2000FC,,,,,,,,692
692052.0,,11000 FC,2000FC,,,,,,,,692
